#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2024-12-29-21-19-17
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1733588568.480782	CR01Dz3LaKjXLxmfVe	172.25.21.151	52726	192.155.88.241	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	535999142.531667	0
1733588568.500417	CR01Dz3LaKjXLxmfVe	172.25.21.151	52726	192.155.88.241	123	4	4	4	64.000000	0.000000	0.039474	0.002518	45.61.187.39	1733588101.360643	535999142.531667	1733588567.808218	1733588567.808244	0
1733588570.317553	CWaQfI2OKnU1G5Hdu3	172.25.21.151	40424	15.204.87.223	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-262338777.635745	0
1733588570.371110	CWaQfI2OKnU1G5Hdu3	172.25.21.151	40424	15.204.87.223	123	4	4	2	64.000000	0.000000	0.051804	0.000793	132.163.97.6	1733588500.625551	-262338777.635745	1733588569.653496	1733588569.653576	0
1733588570.518201	CblnOy4z0yelNXOAw1	172.25.21.151	11312	45.79.51.42	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-254224926.768394	0
1733588570.543645	CblnOy4z0yelNXOAw1	172.25.21.151	11312	45.79.51.42	123	4	4	2	64.000000	0.000000	0.007462	0.018051	129.7.1.66	1733588411.805518	-254224926.768394	1733588569.848349	1733588569.848378	0
1733588631.712118	CtD2dQ1F42Fx19Dadh	172.25.21.151	11443	45.79.111.114	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-517017063.621717	0
1733588631.761539	CtD2dQ1F42Fx19Dadh	172.25.21.151	11443	45.79.111.114	123	4	4	2	64.000000	0.000001	0.001328	0.001678	127.67.113.92	1733588494.555643	-517017063.621717	1733588631.055418	1733588631.055418	0
1733588633.148074	CUjaQW14N1OPRx7gml	172.25.21.151	64257	192.155.88.241	123	4	3	0	64.000000	4.294967296e+09	0.000000	0.000000	\x00\x00\x00\x00	0.000000	0.000000	0.000000	-882050474.351797	0
1733588633.167353	CUjaQW14N1OPRx7gml	172.25.21.151	64257	192.155.88.241	123	4	4	4	64.000000	0.000000	0.039474	0.002579	45.61.187.39	1733588101.360643	-882050474.351797	1733588632.475872	1733588632.475899	0
